"carat","cut","color","depth","price","x","y","z"
0.33,"Ideal","D",62.1,781,4.44,4.48,2.77
0.33,"Ideal","D",62.1,781,4.43,4.46,2.76
0.33,"Ideal","D",61.8,781,4.45,4.48,2.76
0.33,"Premium","D",60.7,781,4.46,4.5,2.72
0.33,"Very Good","D",62.8,781,4.43,4.46,2.79
0.33,"Very Good","E",61.6,781,4.43,4.46,2.74
0.33,"Ideal","D",62.3,781,4.41,4.45,2.76
0.33,"Ideal","E",59.6,781,4.49,4.54,2.69
0.33,"Ideal","D",60.9,781,4.47,4.5,2.73
0.33,"Ideal","D",61.9,781,4.46,4.49,2.77
0.33,"Premium","E",60.9,781,4.45,4.49,2.72
0.33,"Ideal","D",62.3,781,4.43,4.46,2.77
0.33,"Ideal","D",62.6,781,4.39,4.43,2.76
0.33,"Ideal","D",61.8,781,4.4,4.44,2.73
0.33,"Premium","E",61.6,781,4.41,4.45,2.73
0.33,"Ideal","D",62.5,781,4.41,4.45,2.77
0.33,"Ideal","E",60.2,781,4.48,4.52,2.71
0.33,"Ideal","D",60.7,781,4.46,4.5,2.72
0.33,"Ideal","E",62.6,781,4.4,4.42,2.76
0.33,"Premium","E",61.5,781,4.42,4.46,2.73
0.33,"Ideal","D",61.9,781,4.42,4.47,2.75
0.33,"Ideal","E",62.7,781,4.38,4.45,2.77
0.33,"Ideal","D",60.9,781,4.46,4.5,2.73
0.33,"Ideal","E",60.6,781,4.5,4.54,2.74
0.33,"Ideal","D",62.1,781,4.42,4.47,2.76
0.33,"Ideal","D",62.5,781,4.43,4.46,2.78
0.33,"Ideal","D",61.9,781,4.42,4.44,2.74
0.33,"Premium","D",61.2,781,4.41,4.44,2.71
0.33,"Ideal","D",62.1,781,4.43,4.46,2.76
0.36,"Ideal","D",61.8,781,4.54,4.58,2.82
0.4,"Very Good","I",63.7,782,4.64,4.68,2.97
0.35,"Ideal","F",61.9,782,4.53,4.58,2.82
0.36,"Ideal","E",60.9,782,4.6,4.63,2.81
0.47,"Ideal","H",62.4,782,4.98,5.02,3.12
0.47,"Ideal","H",61.8,782,5.01,5.05,3.11
0.3,"Very Good","F",61.8,783,4.32,4.35,2.68
0.36,"Ideal","H",62,783,4.59,4.61,2.85
0.25,"Ideal","E",62.3,783,4.08,4.11,2.55
0.43,"Ideal","H",61.9,783,4.84,4.88,3.01
0.32,"Ideal","H",61.9,783,4.38,4.42,2.72
0.4,"Good","G",63.4,783,4.68,4.72,2.98
0.39,"Very Good","H",62.4,784,4.67,4.7,2.92
0.37,"Very Good","E",63.5,784,4.55,4.59,2.9
0.34,"Very Good","E",62.3,784,4.47,4.52,2.8
0.42,"Very Good","D",62.3,784,4.8,4.83,3
0.34,"Ideal","F",61.7,784,4.49,4.52,2.78
0.47,"Ideal","G",61.3,784,4.98,5.01,3.06
0.47,"Ideal","G",62.4,784,4.96,5.01,3.11
0.4,"Good","F",62.2,784,4.71,4.74,2.94
0.41,"Good","J",64.3,784,4.7,4.66,3.01
0.41,"Premium","J",61.9,784,4.74,4.69,2.92
0.41,"Very Good","J",63.4,784,4.73,4.7,2.99
0.41,"Good","I",63.8,784,4.7,4.67,2.99
0.41,"Very Good","G",63.4,784,4.73,4.7,2.99
0.41,"Good","G",63.6,784,4.74,4.7,3
0.41,"Premium","G",61.4,784,4.8,4.75,2.93
0.41,"Premium","F",60.9,784,4.82,4.8,2.93
0.41,"Ideal","I",62.3,785,4.77,4.79,2.98
0.44,"Very Good","G",60.3,786,4.94,4.99,2.99
0.3,"Ideal","E",60.9,786,4.32,4.35,2.64
0.36,"Ideal","F",60.5,786,4.61,4.65,2.8
0.31,"Ideal","G",62.8,786,4.34,4.39,2.74
0.31,"Premium","H",61.8,786,4.36,4.32,2.68
0.31,"Good","H",63.7,786,4.33,4.3,2.75
0.32,"Ideal","F",61.2,786,4.4,4.43,2.7
0.4,"Good","D",63.5,786,4.66,4.72,2.98
0.32,"Ideal","G",61.8,786,4.39,4.41,2.72
0.32,"Ideal","F",62.1,786,4.41,4.44,2.75
0.32,"Ideal","F",61.9,786,4.36,4.39,2.71
0.32,"Very Good","F",61.8,786,4.36,4.41,2.71
0.32,"Ideal","F",62,786,4.39,4.41,2.73
0.4,"Good","D",63.2,786,4.65,4.71,2.96
0.4,"Very Good","F",62.2,786,4.68,4.74,2.93
0.28,"Very Good","F",59.8,787,4.27,4.29,2.56
0.39,"Ideal","I",62.3,787,4.66,4.69,2.91
0.28,"Ideal","F",62.6,787,4.2,4.23,2.64
0.28,"Ideal","F",61.8,787,4.18,4.22,2.6
0.28,"Ideal","F",61.5,787,4.19,4.24,2.59
0.28,"Ideal","F",62.2,787,4.22,4.23,2.63
0.28,"Ideal","F",62.6,787,4.21,4.22,2.64
0.28,"Ideal","E",60.8,787,4.26,4.29,2.6
0.28,"Ideal","E",60.6,787,4.28,4.3,2.6
0.28,"Ideal","E",61.2,787,4.24,4.26,2.6
0.39,"Ideal","G",62.2,787,4.66,4.69,2.9
0.38,"Ideal","D",60.8,787,4.66,4.68,2.84
0.34,"Ideal","D",61.2,787,4.45,4.5,2.74
0.47,"Ideal","H",61.1,787,5.04,5.07,3.09
0.28,"Ideal","F",62.6,787,4.18,4.19,2.62
0.28,"Ideal","F",61.4,787,4.22,4.25,2.6
0.28,"Ideal","F",61.9,787,4.18,4.21,2.59
0.41,"Ideal","H",61.7,787,4.8,4.77,2.95
0.41,"Ideal","H",60.8,787,4.84,4.8,2.93
0.46,"Good","F",64,787,4.88,4.83,3.11
0.3,"Premium","G",62.5,787,4.32,4.25,2.68
0.37,"Premium","G",62.2,787,4.56,4.6,2.85
0.33,"Very Good","H",62.9,787,4.38,4.43,2.77
0.33,"Very Good","H",61.7,787,4.43,4.45,2.74
0.3,"Good","D",63.5,787,4.23,4.31,2.71
0.39,"Very Good","G",62.4,787,4.64,4.68,2.91
0.39,"Good","G",63.3,787,4.61,4.65,2.93
0.39,"Very Good","H",61.7,787,4.65,4.68,2.88
0.39,"Premium","G",61.2,787,4.68,4.73,2.88
0.39,"Good","G",63.4,787,4.63,4.67,2.95
0.39,"Very Good","I",63,787,4.62,4.68,2.93
0.39,"Very Good","G",60.4,787,4.67,4.7,2.83
0.39,"Premium","G",62.3,787,4.65,4.69,2.91
0.39,"Good","G",63.8,787,4.66,4.59,2.95
0.41,"Very Good","H",61.5,788,4.8,4.82,2.96
0.42,"Very Good","F",62.3,788,4.78,4.81,2.99
0.41,"Ideal","I",61.6,788,4.78,4.8,2.95
0.39,"Ideal","H",61.6,788,4.68,4.71,2.89
0.41,"Ideal","G",61.2,788,4.8,4.84,2.95
0.35,"Ideal","H",62,788,4.56,4.54,2.82
0.35,"Ideal","I",62.3,788,4.53,4.49,2.81
0.35,"Premium","H",61.3,788,4.57,4.54,2.79
0.35,"Premium","H",62.6,788,4.5,4.45,2.8
0.35,"Premium","H",62.6,788,4.52,4.49,2.82
0.35,"Premium","H",61.7,788,4.53,4.51,2.79
0.35,"Ideal","E",60.9,788,4.57,4.53,2.77
0.35,"Premium","E",59.7,788,4.58,4.53,2.72
0.35,"Ideal","E",61,788,4.57,4.54,2.78
0.35,"Premium","E",61.2,788,4.59,4.53,2.79
0.35,"Ideal","E",62.3,788,4.56,4.53,2.83
0.35,"Premium","E",60.7,788,4.57,4.52,2.76
0.35,"Ideal","E",61.2,788,4.56,4.52,2.78
0.35,"Premium","E",60.8,788,4.57,4.51,2.76
0.35,"Premium","E",61.1,788,4.56,4.5,2.77
0.35,"Premium","E",62.7,788,4.52,4.47,2.82
0.35,"Premium","E",62.9,788,4.52,4.48,2.83
0.35,"Premium","E",61.9,788,4.52,4.49,2.79
0.3,"Premium","E",62.6,788,4.25,4.21,2.65
0.35,"Very Good","H",60.8,788,4.57,4.54,2.77
0.35,"Ideal","F",62.4,788,4.49,4.52,2.81
0.39,"Good","F",63.3,788,4.63,4.66,2.94
0.31,"Premium","D",59.7,788,4.4,4.45,2.64
0.31,"Ideal","E",61.5,789,4.36,4.39,2.69
0.31,"Ideal","G",60.9,789,4.4,4.43,2.69
0.31,"Ideal","G",62.1,789,4.34,4.39,2.71
0.31,"Ideal","G",61.5,789,4.39,4.42,2.71
0.31,"Ideal","G",62,789,4.38,4.39,2.72
0.31,"Ideal","G",61.3,789,4.37,4.41,2.69
0.31,"Ideal","G",61.8,789,4.39,4.41,2.72
0.31,"Ideal","G",62.5,789,4.36,4.38,2.73
0.31,"Ideal","G",61.8,789,4.38,4.42,2.72
0.31,"Ideal","G",62.3,789,4.37,4.4,2.73
0.31,"Ideal","G",62.2,789,4.33,4.38,2.71
0.31,"Ideal","G",62,789,4.38,4.4,2.72
0.31,"Ideal","G",60.2,789,4.37,4.4,2.64
0.31,"Ideal","G",61.9,789,4.38,4.41,2.72
0.31,"Ideal","G",61.9,789,4.38,4.41,2.72
0.31,"Ideal","G",62.5,789,4.34,4.37,2.72
0.31,"Ideal","G",61.9,789,4.35,4.37,2.7
0.31,"Ideal","G",62,789,4.34,4.37,2.7
0.31,"Ideal","G",61.6,789,4.38,4.42,2.71
0.31,"Ideal","G",62.1,789,4.33,4.36,2.7
0.31,"Ideal","G",62,789,4.35,4.39,2.71
0.31,"Ideal","G",61.6,789,4.34,4.36,2.68
0.31,"Ideal","G",61,789,4.38,4.4,2.68
0.31,"Ideal","G",61.7,789,4.36,4.39,2.7
0.31,"Ideal","G",62.6,789,4.37,4.38,2.74
0.31,"Ideal","G",61,789,4.36,4.4,2.67
0.31,"Ideal","G",61.5,789,4.36,4.39,2.69
0.31,"Ideal","G",62.1,789,4.36,4.4,2.72
0.38,"Ideal","F",62.1,789,4.66,4.67,2.9
0.43,"Ideal","I",62.2,789,4.86,4.91,3.04
0.43,"Ideal","G",62.6,789,4.79,4.82,3.01
0.31,"Ideal","H",61.3,789,4.37,4.41,2.69
0.31,"Ideal","H",61.4,789,4.39,4.41,2.7
0.31,"Ideal","H",61.3,789,4.39,4.42,2.7
0.31,"Ideal","H",61.8,789,4.32,4.35,2.68
0.31,"Ideal","H",62,789,4.38,4.4,2.72
0.31,"Ideal","H",62.3,789,4.32,4.35,2.7
0.31,"Ideal","H",61.2,789,4.36,4.4,2.68
0.31,"Ideal","H",62.2,789,4.38,4.4,2.73
0.31,"Ideal","H",62.2,789,4.38,4.4,2.73
0.36,"Very Good","E",61.3,789,4.55,4.59,2.8
0.3,"Premium","G",61.8,789,4.28,4.33,2.66
0.3,"Premium","E",60.1,789,4.32,4.37,2.61
0.3,"Ideal","E",60.2,789,4.37,4.4,2.64
0.3,"Ideal","E",61.6,789,4.29,4.32,2.65
0.3,"Ideal","G",62.6,789,4.25,4.28,2.67
0.36,"Very Good","E",62.1,789,4.55,4.59,2.84
0.3,"Ideal","H",60.8,789,4.35,4.37,2.65
0.3,"Ideal","E",61.7,789,4.31,4.34,2.67
0.3,"Very Good","G",62.8,789,4.27,4.3,2.69
0.3,"Very Good","E",61.4,789,4.25,4.28,2.62
0.36,"Ideal","F",61.9,789,4.56,4.59,2.83
0.3,"Very Good","G",62.7,789,4.22,4.27,2.66
0.3,"Ideal","H",61.5,789,4.31,4.34,2.66
0.3,"Ideal","G",62.3,789,4.29,4.31,2.68
0.3,"Good","G",63.3,789,4.26,4.3,2.71
0.3,"Ideal","E",61.7,789,4.28,4.31,2.65
0.3,"Ideal","G",62,789,4.31,4.34,2.68
0.3,"Ideal","G",61.3,789,4.3,4.34,2.65
0.3,"Ideal","E",61.9,789,4.28,4.32,2.66
0.3,"Very Good","G",62.9,789,4.26,4.3,2.69
0.3,"Very Good","E",60.8,789,4.27,4.31,2.61
0.36,"Very Good","E",62.3,789,4.51,4.55,2.82
0.3,"Premium","G",60.5,789,4.33,4.36,2.63
0.3,"Premium","G",60.7,789,4.34,4.36,2.64
0.36,"Ideal","F",62.5,789,4.53,4.56,2.84
0.36,"Ideal","F",60.1,789,4.62,4.67,2.79
0.3,"Very Good","E",61.3,789,4.3,4.32,2.64
0.3,"Ideal","G",62.3,789,4.31,4.33,2.69
0.26,"Very Good","F",61.7,453,4.1,4.14,2.54
0.26,"Very Good","F",60.5,453,4.12,4.18,2.51
0.26,"Very Good","E",63,453,4.03,4.06,2.55
0.26,"Very Good","E",60.7,453,4.09,4.12,2.49
0.31,"Ideal","J",62.2,453,4.36,4.39,2.72
0.31,"Ideal","J",61.8,453,4.38,4.39,2.71
0.26,"Ideal","F",62.1,453,4.06,4.12,2.54
0.33,"Ideal","G",61.8,453,4.46,4.5,2.77
0.28,"Ideal","F",62.3,453,4.21,4.23,2.63
0.26,"Good","F",58,453,4.2,4.25,2.45
0.31,"Premium","J",59.4,453,4.43,4.39,2.62
0.31,"Premium","J",58.1,453,4.47,4.44,2.59
0.3,"Ideal","H",61.7,454,4.28,4.32,2.65
0.3,"Ideal","H",61.4,454,4.33,4.36,2.67
0.3,"Ideal","I",61.5,454,4.28,4.31,2.64
0.25,"Ideal","G",62.7,454,4.01,4.04,2.52
0.25,"Ideal","G",62.5,454,4,4.02,2.51
0.34,"Ideal","E",62.4,454,4.49,4.52,2.81
0.34,"Ideal","E",61.3,454,4.49,4.52,2.76
0.34,"Ideal","E",61.4,454,4.5,4.52,2.77
0.32,"Ideal","D",61.7,454,4.39,4.42,2.72
0.37,"Premium","J",60.7,454,4.65,4.68,2.83
0.37,"Premium","J",61.1,454,4.6,4.63,2.82
0.35,"Good","E",64,454,4.45,4.49,2.86
0.25,"Very Good","I",61.6,455,4.06,4.09,2.51
0.28,"Ideal","G",61.2,455,4.22,4.27,2.6
0.26,"Ideal","F",62.1,456,4.09,4.12,2.55
0.26,"Ideal","F",62.3,456,4.1,4.12,2.56
0.33,"Ideal","J",61.9,456,4.45,4.47,2.76
0.26,"Ideal","G",62.1,456,4.1,4.14,2.56
0.36,"Very Good","E",62.8,789,4.51,4.54,2.84
0.3,"Very Good","G",62.1,789,4.27,4.3,2.66
0.36,"Ideal","E",62.6,789,4.52,4.56,2.84
0.36,"Premium","F",60.7,789,4.57,4.62,2.79
0.36,"Ideal","E",60.8,789,4.6,4.64,2.81
0.3,"Ideal","G",61.7,789,4.3,4.32,2.66
0.3,"Premium","G",62.6,789,4.27,4.29,2.68
0.36,"Premium","E",60.3,789,4.58,4.64,2.78
0.3,"Good","G",63.5,789,4.23,4.27,2.7
0.3,"Good","G",63.5,789,4.24,4.27,2.7
0.3,"Premium","H",60.4,789,4.3,4.34,2.61
0.36,"Premium","E",61.3,789,4.54,4.59,2.8
0.36,"Very Good","E",59.8,789,4.56,4.61,2.74
0.3,"Very Good","G",62.4,789,4.27,4.29,2.67
0.36,"Ideal","E",62.1,789,4.54,4.58,2.83
0.3,"Good","G",63.2,789,4.23,4.25,2.68
0.3,"Premium","E",61.5,789,4.28,4.31,2.64
0.3,"Good","G",63.1,789,4.28,4.31,2.71
0.36,"Ideal","E",61.7,789,4.57,4.63,2.84
0.3,"Ideal","E",61.4,789,4.32,4.34,2.66
0.3,"Ideal","E",61.8,789,4.33,4.35,2.68
0.36,"Premium","E",59.3,789,4.6,4.68,2.75
0.3,"Ideal","G",62.6,789,4.31,4.32,2.7
0.36,"Very Good","E",60.3,789,4.56,4.59,2.76
0.3,"Very Good","H",62.9,789,4.26,4.29,2.69
0.36,"Ideal","E",61.1,789,4.6,4.63,2.82
0.3,"Ideal","E",61.8,789,4.31,4.33,2.67
0.3,"Very Good","G",61.9,789,4.28,4.31,2.66
0.36,"Premium","E",61.8,789,4.52,4.57,2.81
0.3,"Good","G",63.4,789,4.27,4.31,2.72
0.3,"Very Good","G",62.1,789,4.29,4.31,2.67
0.3,"Very Good","E",61.4,789,4.25,4.28,2.62
0.3,"Ideal","H",61.8,789,4.3,4.31,2.66
0.3,"Ideal","G",62.2,789,4.27,4.31,2.67
0.3,"Very Good","G",60.6,789,4.33,4.35,2.63
0.3,"Ideal","H",62.1,789,4.27,4.3,2.66
0.36,"Ideal","E",61.9,789,4.56,4.59,2.83
0.3,"Very Good","E",61.9,789,4.27,4.32,2.66
0.36,"Ideal","E",61.9,789,4.55,4.56,2.82
0.36,"Ideal","E",61.2,789,4.6,4.62,2.82
0.3,"Premium","E",61.8,789,4.26,4.29,2.64
0.3,"Ideal","E",61.9,789,4.28,4.31,2.66
0.31,"Premium","E",61.8,789,4.31,4.33,2.67
0.31,"Premium","E",62,789,4.3,4.34,2.68
0.36,"Ideal","E",61.2,789,4.59,4.63,2.82
0.3,"Premium","G",60.7,789,4.33,4.37,2.64
0.36,"Very Good","E",62.8,789,4.49,4.56,2.84
0.3,"Good","G",63.1,789,4.25,4.28,2.69
0.3,"Premium","E",61.4,789,4.32,4.34,2.66
0.36,"Premium","E",62,789,4.54,4.56,2.82
0.3,"Premium","G",61.7,789,4.26,4.3,2.64
0.3,"Ideal","G",61.7,789,4.32,4.34,2.67
0.3,"Very Good","F",61,790,4.33,4.36,2.65
0.39,"Very Good","G",60.3,790,4.71,4.77,2.86
0.35,"Very Good","E",59.7,790,4.59,4.62,2.75
0.32,"Ideal","E",61.6,790,4.42,4.45,2.73
0.32,"Ideal","E",62,790,4.41,4.43,2.74
0.4,"Ideal","I",61.4,790,4.72,4.76,2.91
0.4,"Ideal","I",63,790,4.7,4.73,2.97
0.3,"Ideal","F",62.4,790,4.25,4.28,2.66
0.4,"Ideal","F",62.6,790,4.71,4.72,2.95
0.35,"Ideal","D",62.5,790,4.51,4.55,2.83
0.34,"Ideal","E",61.2,790,4.51,4.54,2.77
0.34,"Ideal","E",61.6,790,4.5,4.52,2.78
0.32,"Ideal","D",62.2,790,4.41,4.43,2.75
0.45,"Ideal","H",61.3,790,4.96,4.99,3.05
0.43,"Ideal","G",61.5,790,4.84,4.87,2.98
0.3,"Fair","G",58.6,790,4.36,4.41,2.57
0.39,"Very Good","J",63.5,790,4.64,4.59,2.93
0.39,"Very Good","J",63.1,790,4.7,4.62,2.94
0.39,"Premium","J",61,790,4.71,4.66,2.86
0.39,"Premium","J",61.6,790,4.71,4.67,2.89
0.3,"Ideal","D",62.4,790,4.32,4.3,2.69
0.3,"Ideal","D",62.3,790,4.31,4.29,2.68
0.32,"Ideal","D",61.7,790,4.39,4.42,2.72
0.32,"Ideal","D",62.2,790,4.37,4.41,2.73
0.42,"Very Good","F",60.1,790,4.84,4.88,2.92
0.32,"Very Good","D",60.1,791,4.41,4.44,2.66
0.42,"Very Good","I",60.4,791,4.82,4.88,2.93
0.4,"Very Good","E",63.8,791,4.66,4.71,2.99
0.4,"Very Good","E",60.4,791,4.68,4.72,2.84
0.4,"Very Good","E",63,791,4.7,4.73,2.97
0.4,"Very Good","G",60.8,791,4.75,4.83,2.91
0.31,"Ideal","E",61.6,791,4.37,4.4,2.7
0.31,"Ideal","E",61.4,791,4.37,4.39,2.69
0.31,"Ideal","E",62.4,791,4.33,4.35,2.71
0.31,"Ideal","E",61.3,791,4.35,4.39,2.68
0.31,"Ideal","E",62,791,4.36,4.41,2.72
0.31,"Ideal","E",62,791,4.38,4.4,2.72
0.38,"Ideal","I",61.6,791,4.68,4.71,2.89
0.37,"Premium","F",62.4,791,4.6,4.56,2.86
0.37,"Premium","F",60.3,791,4.66,4.62,2.8
0.37,"Premium","F",62.5,791,4.57,4.52,2.84
0.37,"Premium","F",61.6,791,4.67,4.62,2.86
0.37,"Premium","F",62.3,791,4.61,4.57,2.86
0.37,"Premium","F",61.5,791,4.62,4.59,2.83
0.37,"Ideal","F",62.4,791,4.63,4.6,2.88
0.41,"Ideal","D",62.6,791,4.74,4.78,2.98
0.41,"Ideal","D",62.7,791,4.73,4.78,2.98
0.41,"Premium","D",62.1,791,4.74,4.76,2.95
0.41,"Ideal","D",62.3,791,4.77,4.79,2.98
0.41,"Ideal","D",60.3,791,4.82,4.86,2.92
0.41,"Ideal","D",61.7,791,4.78,4.79,2.95
0.41,"Good","D",63.1,791,4.7,4.71,2.97
0.41,"Ideal","D",61.6,791,4.78,4.8,2.95
0.41,"Ideal","D",61.4,791,4.77,4.8,2.94
0.41,"Premium","D",61,791,4.76,4.78,2.91
0.41,"Ideal","D",62.2,791,4.7,4.76,2.94
0.41,"Very Good","D",62.9,791,4.7,4.75,2.97
0.41,"Ideal","D",61,791,4.78,4.8,2.92
0.41,"Premium","D",61.4,791,4.76,4.78,2.93
0.41,"Ideal","D",60.8,791,4.8,4.84,2.93
0.41,"Premium","D",59.6,791,4.82,4.85,2.88
0.41,"Premium","D",60.5,791,4.77,4.81,2.9
0.32,"Very Good","E",61.1,792,4.43,4.45,2.71
0.35,"Very Good","D",63.9,792,4.49,4.53,2.88
0.4,"Ideal","G",62.5,792,4.72,4.75,2.96
0.4,"Ideal","G",62.3,792,4.73,4.77,2.96
0.4,"Ideal","G",62.4,792,4.74,4.75,2.96
0.33,"Ideal","E",61.7,792,4.45,4.47,2.75
0.4,"Ideal","H",61.2,792,4.75,4.79,2.92
0.33,"Ideal","E",62.5,792,4.46,4.41,2.77
0.41,"Premium","D",62.6,792,4.74,4.75,2.97
0.43,"Ideal","F",61.8,792,4.84,4.87,3
0.43,"Ideal","E",61.5,792,4.85,4.9,3
0.43,"Premium","E",60.2,792,4.89,4.94,2.96
0.43,"Ideal","F",61.7,792,4.86,4.9,3.01
0.43,"Ideal","F",61.6,792,4.8,4.85,2.97
0.43,"Very Good","F",62.4,792,4.81,4.84,3.01
0.43,"Premium","F",60.5,792,4.84,4.88,2.94
0.43,"Very Good","F",62.9,792,4.79,4.84,3.03
0.43,"Premium","F",62.6,792,4.77,4.81,3
0.43,"Very Good","F",62.4,792,4.79,4.82,3
0.43,"Premium","F",61.3,792,4.83,4.86,2.97
0.43,"Very Good","F",62.9,792,4.77,4.8,3.01
0.43,"Very Good","H",61.9,792,4.8,4.95,3.02
0.43,"Very Good","F",62.5,792,4.82,4.85,3.02
0.43,"Very Good","E",62.9,792,4.8,4.83,3.03
0.43,"Very Good","F",61.6,792,4.83,4.87,2.99
0.43,"Ideal","E",62.3,792,4.78,4.82,2.99
0.43,"Very Good","E",62.4,792,4.79,4.83,3
0.39,"Very Good","E",60.9,793,4.72,4.77,2.89
0.32,"Premium","F",61.8,793,4.42,4.38,2.72
0.36,"Very Good","D",62.8,793,4.52,4.55,2.85
0.4,"Premium","H",61.8,793,4.72,4.74,2.92
0.4,"Premium","H",62.7,793,4.7,4.74,2.96
0.39,"Very Good","E",62.7,794,4.64,4.68,2.92
0.39,"Ideal","H",62,794,4.68,4.7,2.91
0.38,"Ideal","H",61.6,794,4.67,4.72,2.89
0.36,"Ideal","G",61.5,794,4.58,4.62,2.83
0.36,"Ideal","G",61.8,794,4.59,4.61,2.84
0.36,"Ideal","G",61.7,794,4.59,4.62,2.84
0.36,"Ideal","H",61.5,794,4.57,4.6,2.82
0.36,"Ideal","H",61.8,794,4.6,4.63,2.85
0.38,"Ideal","G",61.5,794,4.66,4.71,2.88
0.3,"Ideal","G",62.6,794,4.29,4.32,2.69
0.36,"Ideal","D",60.6,794,4.63,4.58,2.79
0.36,"Very Good","D",63.2,794,4.56,4.52,2.87
0.36,"Ideal","D",62.8,794,4.54,4.51,2.84
0.45,"Fair","F",66.8,794,4.79,4.63,3.16
0.45,"Fair","F",57.9,794,5.08,4.98,2.91
0.37,"Premium","D",60.5,794,4.66,4.69,2.83
0.33,"Very Good","G",61.2,795,4.47,4.5,2.74
0.33,"Very Good","G",61.2,795,4.4,4.44,2.71
0.33,"Very Good","G",61.8,795,4.44,4.48,2.76
0.44,"Very Good","I",62.5,795,4.85,4.88,3.04
0.34,"Very Good","F",61.1,795,4.46,4.51,2.74
0.33,"Very Good","H",61.7,795,4.45,4.48,2.75
0.35,"Ideal","F",61.6,795,4.5,4.53,2.78
0.35,"Ideal","F",61.9,795,4.55,4.59,2.83
0.3,"Ideal","E",61.8,795,4.34,4.36,2.69
0.3,"Ideal","E",61.4,795,4.32,4.34,2.66
0.3,"Ideal","G",61.8,795,4.32,4.35,2.68
0.3,"Ideal","F",61.8,795,4.32,4.36,2.68
0.43,"Ideal","G",61.8,795,4.85,4.89,3.01
0.43,"Ideal","G",62,795,4.84,4.87,3.01
0.41,"Premium","D",59.9,795,4.8,4.78,2.87
0.4,"Very Good","G",62.6,795,4.69,4.71,2.93
0.32,"Ideal","G",62.3,796,4.38,4.41,2.73
0.32,"Ideal","G",61.4,796,4.4,4.44,2.71
0.32,"Ideal","G",61.1,796,4.46,4.48,2.73
0.38,"Ideal","F",62,796,4.64,4.69,2.89
0.39,"Ideal","E",61.4,796,4.68,4.74,2.89
0.32,"Ideal","H",61.6,796,4.4,4.43,2.72
0.27,"Ideal","F",61.8,796,4.16,4.19,2.58
0.3,"Good","F",58.8,796,4.35,4.39,2.57
0.3,"Premium","H",60.7,796,4.38,4.35,2.65
0.43,"Premium","D",62.4,796,4.79,4.82,3
0.41,"Very Good","J",63.2,797,4.7,4.67,2.96
0.33,"Premium","G",60.3,797,4.52,4.5,2.72
0.33,"Premium","G",61.6,797,4.51,4.42,2.75
0.32,"Very Good","F",60,798,4.44,4.49,2.68
0.4,"Very Good","F",63.3,798,4.68,4.73,2.98
0.42,"Very Good","G",61.9,798,4.78,4.88,2.99
0.31,"Ideal","G",60.5,798,4.39,4.43,2.67
0.37,"Ideal","G",60.9,798,4.65,4.68,2.84
0.4,"Fair","G",57.1,798,4.88,4.9,2.79
0.4,"Very Good","E",63.1,798,4.72,4.7,2.97
0.4,"Premium","E",58.7,798,4.82,4.78,2.82
0.4,"Good","E",64.2,798,4.7,4.68,3.01
0.4,"Very Good","E",63.5,798,4.71,4.68,2.98
0.4,"Good","E",63.9,798,4.71,4.65,2.99
0.4,"Ideal","D",61.3,798,4.77,4.72,2.91
0.4,"Very Good","D",63.1,798,4.75,4.72,2.99
0.4,"Good","D",63.8,798,4.73,4.7,3.01
0.4,"Premium","D",63,798,4.69,4.64,2.94
0.4,"Good","D",63.9,798,4.71,4.68,3
0.4,"Very Good","D",63.1,798,4.67,4.65,2.94
0.4,"Very Good","D",63.4,798,4.7,4.67,2.97
0.35,"Ideal","G",61,798,4.54,4.58,2.78
0.35,"Premium","H",59.9,798,4.57,4.61,2.75
0.35,"Ideal","H",61.5,798,4.53,4.54,2.79
0.35,"Very Good","G",62.4,798,4.47,4.53,2.81
0.35,"Ideal","G",62.1,798,4.47,4.51,2.79
0.42,"Ideal","G",62,798,4.79,4.83,2.98
0.35,"Ideal","H",62.3,798,4.51,4.55,2.82
0.35,"Very Good","H",62.6,798,4.45,4.47,2.79
0.35,"Premium","H",60.6,798,4.51,4.57,2.75
0.35,"Premium","H",61.2,798,4.51,4.54,2.77
0.35,"Very Good","G",62.8,798,4.44,4.48,2.8
0.35,"Very Good","G",62.2,798,4.49,4.54,2.81
0.35,"Very Good","H",61.2,798,4.5,4.55,2.77
0.35,"Ideal","H",61.7,798,4.53,4.55,2.8
0.35,"Premium","H",62.1,798,4.46,4.52,2.79
0.39,"Very Good","G",62.7,798,4.63,4.69,2.92
0.42,"Ideal","G",62,799,4.85,4.82,3
0.27,"Premium","E",59,799,4.27,4.24,2.51
0.27,"Ideal","E",62.2,799,4.17,4.12,2.58
0.27,"Ideal","E",62.1,799,4.15,4.13,2.57
0.27,"Premium","E",60.6,799,4.2,4.18,2.54
0.27,"Ideal","E",61.8,799,4.16,4.12,2.56
0.27,"Ideal","E",63,799,4.14,4.12,2.6
0.27,"Ideal","E",62,799,4.14,4.12,2.56
0.27,"Ideal","E",62.5,799,4.13,4.1,2.57
0.27,"Ideal","E",62.3,799,4.17,4.15,2.59
0.27,"Ideal","D",62.6,799,4.15,4.13,2.59
0.27,"Ideal","D",61.9,799,4.18,4.15,2.58
0.27,"Premium","D",62.2,799,4.12,4.08,2.55
0.27,"Ideal","D",62.3,799,4.15,4.13,2.58
0.27,"Ideal","D",62.2,799,4.15,4.12,2.57
